1.17089253e+00,-7.87709200e-03,-8.26890533e-03
1.18434923e+00,-8.05031200e-03,-1.17711574e-02
1.19582085e+00,-8.19985000e-03,-1.29599184e-02
1.20703290e+00,-8.34744400e-03,-8.60175018e-03
1.21939431e+00,-8.51153100e-03,-6.70682218e-03
1.23160995e+00,-8.67439100e-03,-8.05124347e-03
1.24390018e+00,-8.83966800e-03,-1.26899359e-02
1.25455144e+00,-8.98427400e-03,-1.17708296e-02
1.26772623e+00,-9.16530300e-03,-6.76872454e-03
1.28024383e+00,-9.33843800e-03,-5.76024294e-03
1.29174595e+00,-9.49807700e-03,-6.74408852e-03
1.30499309e+00,-9.68286000e-03,-1.35966531e-02
1.31709610e+00,-9.85349800e-03,-8.13189856e-03
1.33596752e+00,-1.01233020e-02,-1.11279152e-02
1.34159065e+00,-1.02045570e-02,-1.66180100e-02
1.35428740e+00,-1.03890560e-02,-4.58317126e-03
1.36656023e+00,-1.05680860e-02,-6.73626648e-03
1.37902842e+00,-1.07511530e-02,-6.47045182e-03
1.39136072e+00,-1.09332650e-02,-5.30523571e-03
1.40376740e+00,-1.11172010e-02,-3.62626264e-03
1.41649109e+00,-1.13065730e-02,-1.25654946e-03
1.42903221e+00,-1.14933510e-02,-2.96779892e-03
1.44151256e+00,-1.16790620e-02,-8.11717201e-03
1.45408222e+00,-1.18681620e-02,-6.09440849e-03
1.46728382e+00,-1.20678650e-02,-2.21031376e-04
1.48013026e+00,-1.22620790e-02,1.24083085e-03
1.49450872e+00,-1.24788010e-02,-8.85109172e-04
1.50586023e+00,-1.26502750e-02,-7.37630181e-03
1.51842215e+00,-1.28403620e-02,-5.90163349e-03
1.53643970e+00,-1.31160130e-02,-6.87027747e-03
1.54565607e+00,-1.32580160e-02,-5.74644249e-03
1.55680142e+00,-1.34301510e-02,3.08100539e-03
1.56884573e+00,-1.36156590e-02,3.46937649e-03
1.58158644e+00,-1.38108500e-02,-3.26512112e-04
1.59472529e+00,-1.40124870e-02,-2.82413106e-03
1.60767671e+00,-1.42117820e-02,-3.11334120e-03
1.62053873e+00,-1.44102220e-02,-1.87915514e-03
1.63392967e+00,-1.46172960e-02,-2.82037157e-05
1.64646303e+00,-1.48109650e-02,-2.09632979e-03
1.65941689e+00,-1.50109920e-02,-6.81546718e-03
1.67231759e+00,-1.52119930e-02,-6.15352059e-03
1.68625951e+00,-1.54302690e-02,-2.81218254e-03
1.70148471e+00,-1.56691980e-02,-1.51425611e-03
1.71240618e+00,-1.58410300e-02,-1.15251873e-03
1.72409859e+00,-1.60244880e-02,-4.28406297e-03
1.73723343e+00,-1.62316510e-02,-1.20796016e-03
1.76206312e+00,-1.66239400e-02,-1.34175274e-03
1.76535555e+00,-1.66760390e-02,-8.47702721e-03
1.77729523e+00,-1.68652340e-02,-3.54357914e-03
1.78859055e+00,-1.70449770e-02,-5.85992461e-03
1.80150368e+00,-1.72509730e-02,-6.00242994e-03
1.81543439e+00,-1.74748540e-02,-3.86923328e-03
1.82948858e+00,-1.77015150e-02,-1.74404315e-03
1.84120345e+00,-1.78904590e-02,-1.67619639e-03
1.85440767e+00,-1.81037700e-02,-1.86000884e-03
1.86654666e+00,-1.83002310e-02,-2.77509875e-04
1.89057538e+00,-1.86890980e-02,-1.11934045e-04
1.89360362e+00,-1.87381010e-02,-3.47951836e-03
1.90588902e+00,-1.89370210e-02,-2.67061592e-03
1.91926387e+00,-1.91541750e-02,-4.71456326e-03
1.93206623e+00,-1.93628530e-02,-5.00104097e-03
1.94582071e+00,-1.95880660e-02,-4.33241784e-03
1.95884972e+00,-1.98021190e-02,-4.07660937e-03
1.97229913e+00,-2.00237800e-02,-3.73613622e-03
1.98468384e+00,-2.02286220e-02,-2.22657138e-03
1.99864426e+00,-2.04597880e-02,-1.45859827e-03
2.01113023e+00,-2.06668040e-02,-1.47800022e-03
2.02436082e+00,-2.08864020e-02,-2.71407029e-03
2.03730639e+00,-2.11014810e-02,-6.07924865e-03
2.05132553e+00,-2.13356030e-02,-3.80864994e-03
2.06956208e+00,-2.16418580e-02,-4.34269945e-03
2.07773026e+00,-2.17793870e-02,-6.72246742e-03
2.09052312e+00,-2.19954350e-02,-2.91188313e-03
2.10378511e+00,-2.22202240e-02,-1.41101437e-03
2.11758150e+00,-2.24541540e-02,-9.18865072e-04
2.13095012e+00,-2.26809150e-02,-3.30787974e-03
2.14376746e+00,-2.28987560e-02,-4.83625810e-03
2.15927428e+00,-2.31635560e-02,-5.31235353e-03
2.17205498e+00,-2.33830500e-02,-2.68143931e-03
2.18580802e+00,-2.36197970e-02,1.17816545e-03
2.19921892e+00,-2.38499130e-02,2.33646202e-03
2.21101835e+00,-2.40524230e-02,3.32107547e-03
2.22547419e+00,-2.42996970e-02,4.52505286e-03
2.23910731e+00,-2.45320730e-02,4.95733783e-03
2.25291063e+00,-2.47660790e-02,3.18043217e-03
2.26612426e+00,-2.49897670e-02,3.28937061e-03
2.28227644e+00,-2.52628240e-02,3.08088744e-03
2.29841557e+00,-2.55338430e-02,2.66450173e-03
2.30624655e+00,-2.56654430e-02,-2.54328032e-04
2.32000214e+00,-2.58965830e-02,1.85001790e-03
2.33280179e+00,-2.61116210e-02,1.85140706e-03
2.34716119e+00,-2.63516460e-02,-2.32035191e-03
2.36065220e+00,-2.65781340e-02,-4.32369087e-03
2.37419293e+00,-2.68063770e-02,-2.66442115e-03
2.38822989e+00,-2.70432200e-02,-5.01197218e-03
2.40112243e+00,-2.72614110e-02,-8.44843432e-03
2.41679980e+00,-2.75287080e-02,-8.90856161e-03
2.43073051e+00,-2.77688610e-02,-8.52756868e-03
2.44260973e+00,-2.79747060e-02,-2.31785073e-03
2.45643912e+00,-2.82146110e-02,-8.19999377e-04
2.46930528e+00,-2.84375920e-02,-3.75972889e-03
2.48171821e+00,-2.86534980e-02,-3.16338243e-03
2.49698284e+00,-2.89199310e-02,4.62044128e-04
2.51076578e+00,-2.91604830e-02,4.81919380e-03
2.52399034e+00,-2.93901850e-02,2.66268888e-03
2.53817946e+00,-2.96355020e-02,-2.98492299e-03
2.55131311e+00,-2.98639000e-02,-5.31088874e-03
2.56487163e+00,-3.01002410e-02,-5.73827232e-03
2.57845688e+00,-3.03382840e-02,-4.20143650e-03
2.59207409e+00,-3.05781280e-02,-1.40308831e-03
2.60442353e+00,-3.07950990e-02,-4.02302797e-04
2.62018379e+00,-3.10729220e-02,2.32566746e-03
